reaction	linear_coefficient
rxn01644	0.01823075981891594
rxn01973	0.09421265141318977
rxn01974	0.04392511929524043
rxn02929	0.034870916432154654
rxn03031	0.029487336351400953
rxn00693	0.02606142175455769
rxn01304	1.0
rxn05957	0.019576654839104368
rxn00748	0.040743912883885965
rxn01274	0.010400097883274196
rxn01834	1.0
rxn00559	0.040743912883885965
rxn00772	0.047718096170316894
rxn00975	0.27309433500550595
rxn01044	0.0740242261103634
rxn01199	0.04967576165422733
rxn02094	1.0
rxnPSIC	0.09090909090909091
rxnTAG1	0.09421265141318977
rxn00501	0.017129572984216322
rxn00671	0.017129572984216322
rxn00879	0.009176556955830173
rxn03932	0.06570414780374403
rxn01176	0.06570414780374403
rxn02007	0.07708307842897345
rxn12146	0.029609690444145357
rxn12147	0.023124923528692033
rxn00077	1.0
rxn00138	0.018842530282637954
rxn00338	1.0
rxn02155	0.05530404992046984
rxn02402	0.02814144133121253
rxn02988	0.06178881683592316
rxn00568	1.0
rxn10120	0.021167258044781596
rxn10121	0.09384558913495657
rxn05937	0.00318120641135446
rxn06874	0.0001223540927444023
rxnNifS	0.0055059341734981036
rxnNifU	0.004037685060565276
rxn05465	0.0026917900403768506
rxnVLCFA1	0.007341245564664138
rxnNFBS1	0.011378930625229414
rxn05333	0.011745992903462621
rxn05330	0.011745992903462621
rxnNFBS4	0.008564786492108161
rxnNFBS7	0.008564786492108161
rxn05462	0.011745992903462621
rxnNFBS10	0.008564786492108161
rxn05334	0.011745992903462621
rxnUS15	0.03609445735959868
rxnUS3	0.03609445735959868
rxnUS7	0.03609445735959868
rxn05331	0.011745992903462621
rxnUS11	0.03609445735959868
rxn05335	0.011745992903462621
rxn05329	0.03609445735959868
rxn05332	0.011745992903462621
rxnVLCFA40	0.008564786492108161
rxnVLCFA8	0.008564786492108161
rxnVLCFA24	0.008564786492108161
rxnVLCFA16	0.008564786492108161
rxnVLCFA20	0.008564786492108161
rxnVLCFA12	0.008564786492108161
rxnVLCFA36	0.008564786492108161
rxnVLCFA48	0.008564786492108161
rxnVLCFA32	0.008564786492108161
rxnVLCFA4	0.008564786492108161
rxnVLCFA44	0.008564786492108161
rxnVLCFA28	0.008564786492108161
rxnEry4	0.01859782209714915
rxnNFBS11	0.08577021901382602
rxn00777	0.01859782209714915
rxnNFBS12	0.03841918512174232
rxnNFBS13	0.03841918512174232
rxnNFBS14	0.013458950201884253
rxnNFBS15	0.04453688975896244
rxnNFBS16	0.029976752722378562
rxnNFBS2	0.010033035605040989
rxnNFBS8	0.010033035605040989
rxnNFBS5	0.010033035605040989
rxnNFBS6	0.03217912639177781
rxnNFBS3	0.03217912639177781
rxnNFBS9	0.03217912639177781
rxn05337	0.03217912639177781
rxnUS10	0.03217912639177781
rxn05341	0.03217912639177781
rxn05336	0.03217912639177781
rxn05340	0.03217912639177781
rxnUS2	0.03217912639177781
rxn05338	0.03217912639177781
rxn05342	0.03217912639177781
rxn05339	0.03217912639177781
rxnUS6	0.03217912639177781
rxn05461	0.03217912639177781
rxnUS14	0.03217912639177781
rxn00211	0.00636241282270892
rxn00213	0.00795301602838615
rxn00214	1.0
rxn00704	0.015538969778539092
rxn01008	0.04368041110975162
rxn01117	0.034503854153921446
rxn01329	0.02606142175455769
rxn01675	0.039520371956441945
rxn01997	0.03841918512174232
rxn02003	0.05102165667441576
rxn02331	0.011623638810718219
rxn02404	0.04453688975896244
rxn02405	0.10889514254251804
rxn00374	0.06570414780374403
rxn00377	0.05616052856968066
rxn00429	0.013091887923651046
rxn00430_FAD	0.28068028875565887
rxn35597	0.28068028875565887
rxn00691	0.020555487581059587
rxn01159	0.3922672213385538
rxn01818	0.28961213752600024
rxnGFC1c	0.2859415147436682
rxn04791	1.0
rxn04792	0.08577021901382602
rxn39508	0.07329010155389698
rxnGFC1a	0.0159060320567723
rxnGFC1b	0.09421265141318977
rxnOL3	0.7803744035237978
rxnOL1	0.7803744035237978
rxnOL7	0.7803744035237978
rxnOL5	0.1273706105469228
rxnPE7	0.1273706105469228
rxnOL11	0.1273706105469228
rxnSL13	0.1273706105469228
rxnPC7	0.1273706105469228
rxnOL6	0.1273706105469228
rxnMMPE5	0.1273706105469228
rxnOL10	0.1273706105469228
rxnOL4	0.0370732901015539
rxnOL8	0.0370732901015539
rxnOL2	0.0370732901015539
rxnOL9	0.0370732901015539
rxn00001a	0.034503854153921446
rxn00006	0.0042823932460540805
rxn00102	0.012847179738162242
rxn00126	0.004404747338798483
rxn00141	0.010033035605040989
rxn00145	0.030099106815122966
rxn00146	0.03230148048452221
rxn02939	0.03230148048452221
rxn00174	0.10644806068763
rxn00988	0.008197724213874954
rxn00175	0.008197724213874954
rxn00226	0.008197724213874954
rxn00176	0.008197724213874954
rxn00272	0.8327419552184021
rxn00506	0.011868346996207023
rxn00539	0.33635140095436195
rxn00816d	0.05004282393246054
rxn05289	0.018353113911660345
rxn16383	0.10522451976018597
rxn22818	0.0482075125412945
rxnAtzE	1.0
rxn10042	0.002080019576654839
rxnFADH2	0.007218891471919736
rxn10122	0.007218891471919736
rxn12494	0.01492719931481708
rxn12750	0.0017129572984216322
rxn00100	0.04416982748072923
rxn00654	0.014560137036583874
rxn01747	0.05677229903340267
rxn01746	0.014560137036583874
rxn03188	0.014560137036583874
rxn00711	0.040499204698397163
rxn00912	1.0
rxn01626	0.03523797871038786
rxn02190	0.03523797871038786
rxn01791	0.06178881683592316
rxn02175	0.09066438272360211
rxn09177	0.04306864064602961
rxn02341	0.04306864064602961
rxn12510	0.02606142175455769
rxn00604	0.020188425302826378
rxn00785	0.011990701088951426
rxn01200	0.011990701088951426
rxn01115	0.02606142175455769
rxn01116	1.0
rxn01333	0.006607121008197724
rxn01476	0.2757861250458828
rxn01477	0.08332313715893797
rxn03884	0.0424568701823076
rxn03638	0.04967576165422733
rxn00293	0.04967576165422733
rxn00461	0.04416982748072923
rxn00555	0.0740242261103634
rxn00851	0.03230148048452221
rxn01485	0.025327297198091275
rxn02008	0.021289612137526
rxn02011	0.03462620824666585
rxn02285	0.026183775847302092
rxn02286	0.012602471552673437
rxn03164	0.034503854153921446
rxn03408	0.014193074758350667
rxn03901	0.0482075125412945
rxn03904	0.034503854153921446
rxn09345	0.017007218891471918
rxn10199	0.017251927076960723
rxn00178	0.020433133488315183
rxn00992	0.09384558913495657
rxn01452	0.02447081854888046
rxn01453	0.026550838125535298
rxn02168	1.0
rxn11920	0.0025694359476324483
rxnPHBDP	0.015783677964027895
rxn01314	0.28961213752600024
rxn01315	0.007708307842897345
rxn04989	0.007708307842897345
rxn03236	1.0
rxnPC3	0.033769729597455035
rxnMMPE2	0.033769729597455035
rxnDMPE2	0.033769729597455035
rxnPC4	1.0
rxnPE3	0.045515722500917656
rxnPE4	0.027896733145723725
rxnPG13	0.027529670867490516
rxnPG14	1.0
rxnSL22	0.041233329254863574
rxnPG19	0.041233329254863574
rxnPG20	0.035482686895876664
rxnPG21	0.019576654839104368
rxn00015	0.01920959256087116
rxn00470	0.02875321179493454
rxn00405	0.02875321179493454
rxn00858	0.0904196745381133
rxn00001	0.017251927076960723
rxn00104	0.05065459439618255
rxn09176	0.05065459439618255
rxn00106	0.05016517802520494
rxn00342	0.05530404992046984
rxn00179	0.06753945919491007
rxn00931	0.034503854153921446
rxn02373	0.029487336351400953
rxn00598	1.0
rxn00962	0.0428239324605408
rxn01192	0.040743912883885965
rxn02143	0.03841918512174232
rxn02144	0.08320078306619356
rxn02369	1.0
rxn02483	0.02177902850850361
rxn00101	0.011990701088951426
rxn00131	0.1114645784901505
rxn01961	0.017986051633427137
rxn00831	0.017986051633427137
rxn00913	0.017986051633427137
rxn00132	0.017986051633427137
rxn00708	0.017986051633427137
rxn01507	0.017986051633427137
rxn01218	0.017986051633427137
rxn01145	0.017986051633427137
rxn01445	0.017986051633427137
rxn00139	0.02410375627064725
rxn00562	0.28068028875565887
rxn00836	0.0373179982870427
rxn01544	0.0373179982870427
rxn00915	0.0373179982870427
rxn00926	1.0
rxn01545	0.009176556955830173
rxn00927	0.009176556955830173
rxn00797	0.009176556955830173
rxn01541	0.009176556955830173
rxn01299	0.009176556955830173
rxn01226	0.009176556955830173
rxn00134	0.02496023491985807
rxn01127	0.02496023491985807
rxn00097	0.02496023491985807
rxn08066	0.02496023491985807
rxn01858	1.0
rxn01137	1.0
rxn01649	0.05077694848892696
rxn01358	0.05077694848892696
rxn01138	0.05077694848892696
rxn01985	0.05077694848892696
rxn01859	0.05077694848892696
rxn01446	0.05077694848892696
rxn01548	0.05077694848892696
rxn01225	0.1712957298421632
rxn01297	0.033157959133733025
rxn01522	0.033157959133733025
rxn01509	1.0
rxn09562	1.0
rxn01748	0.5372568212406705
rxn03842	0.10644806068763
rxn09370	0.03841918512174232
rxn09013	0.07329010155389698
rxn00367	0.07329010155389698
rxn00063	0.07329010155389698
rxn01351	0.07329010155389698
rxn00301	0.07329010155389698
rxn00463	0.07329010155389698
rxn01222	0.07329010155389698
rxn09014	0.07329010155389698
rxn00241	0.03854153921448673
rxn01352	0.06509237734002202
rxn08013	0.3030710877278845
rxn00790	0.040743912883885965
rxn03136	0.03841918512174232
rxn00800	0.03841918512174232
rxn00832	0.263673069864187
rxn03137	0.263673069864187
rxn00834	0.020677841673803987
rxn00838	0.030710877278844976
rxn01353	0.002814144133121253
rxn01678	0.002814144133121253
rxn01512	0.002814144133121253
rxn00839	0.002814144133121253
rxn00117	0.002814144133121253
rxn01673	0.002814144133121253
rxn00409	0.002814144133121253
rxn00917	0.014070720665606265
rxn02895	0.02496023491985807
rxn02937	0.029976752722378562
rxn03004	0.08772788449773646
rxn03084	0.02765202496023492
rxn03147	0.010522451976018598
rxn05229	0.027896733145723725
rxn06076	0.017863697540682736
rxn05233	0.017863697540682736
rxn06075	0.017863697540682736
rxn05231	0.017863697540682736
rxn01799	0.05726171540438028
rxn01146	0.05726171540438028
rxn00119	0.012969533830906644
rxn01219	0.03805212284350912
rxn00364	0.03805212284350912
rxn01672	1.0
rxn00407	1.0
rxn00412	0.015049553407561483
rxn00414	0.0424568701823076
rxn00710	0.040499204698397163
rxn00717	0.0856478649210816
rxn01800	0.0856478649210816
rxn01465	0.03841918512174232
rxn01018	0.06178881683592316
rxn01518	0.046616909335617275
rxn01143	0.046616909335617275
rxn08335	0.27309433500550595
rxn01360	0.27309433500550595
rxn01362	0.05677229903340267
rxn01368	1.0
rxn01513	0.026550838125535298
rxn01517	0.026550838125535298
rxn01519	1.0
rxn01520	0.08320078306619356
rxnRHA1	1.0
rxnRHA2	0.0904196745381133
rxn00048	0.07329010155389698
rxn00122	0.3030710877278845
rxn00392	0.3030710877278845
rxn00300	0.03927566377095314
rxn05040	0.03927566377095314
rxn02474	0.2859415147436682
rxn02475	0.2859415147436682
rxn03080	0.28961213752600024
rxn05039	0.034014437782943836
rxn00533	0.015294261593050288
rxn00792	0.09506913006240059
rxn05327	0.03805212284350912
rxn05323	0.03805212284350912
rxnUS4	0.03805212284350912
rxn05328	0.03805212284350912
rxn05322	0.03805212284350912
rxn05464	0.03805212284350912
rxn05325	0.03805212284350912
rxnUS12	0.03805212284350912
rxnUS16	0.03805212284350912
rxn05324	0.03805212284350912
rxnUS8	0.03805212284350912
rxn05326	0.03805212284350912
rxn07455	0.011745992903462621
rxnUS9	0.013458950201884253
rxn05350	0.013458950201884253
rxn05460	0.013458950201884253
rxnUS5	0.013458950201884253
rxnUS1	0.013458950201884253
rxn05344	0.013458950201884253
rxn05345	0.013458950201884253
rxn05343	0.013458950201884253
rxn05348	0.013458950201884253
rxn05346	0.013458950201884253
rxnUS13	0.014682491129328276
rxn08766	0.06484766915453322
rxnPBdm1	0.011011868346996207
rxnPBdm2	1.0
rxn00216	0.8327419552184021
rxn00547	0.040499204698397163
rxn00629	0.1712957298421632
rxn03883	0.8327419552184021
rxn00634	0.8327419552184021
rxn01385	0.03511562461764346
rxn01754	0.5372568212406705
rxn02095	1.0
rxnEry1	1.0
rxnEry2	0.09384558913495657
rxnEry3	1.0
rxn00552	0.0424568701823076
rxn00892	1.0
rxn01439	1.0
rxnGALAMk	1.0
rxnNAGALAMk	1.0
rxn01484	0.03095558546433378
rxn11877	0.28961213752600024
rxn04027	0.03511562461764346
rxnSL23	1.0
rxnSL7	1.0
rxnSL24	0.138382478893919
rxnSL8	0.138382478893919
rxn00360	0.012357763367184632
rxn00383	0.03927566377095314
rxn01387	0.006974183286430931
rxn00199	0.006974183286430931
rxn00248	0.0014682491129328276
rxn00256	0.002447081854888046
rxn00285	0.00159060320567723
rxn00288	0.004894163709776092
rxn02376	0.001957665483910437
rxn00441	0.001957665483910437
rxn00799	0.029976752722378562
rxn00973	0.0011011868346996207
rxn01872	0.0013458950201884253
rxn00438	1.0
rxn00440	0.2757861250458828
rxn02305	0.9450630123577634
rxn03108	1.0
rxn02484	1.0
rxn31983	0.2859415147436682
rxn05145	0.017251927076960723
rxn08097	0.0029364982258656552
rxn08097b	0.0029364982258656552
rxn05154	0.0029364982258656552
rxn05179	0.0029364982258656552
rxn05155	0.0029364982258656552
rxn05156	0.0029364982258656552
rxn18584	0.0029364982258656552
rxn18585	0.0029364982258656552
rxn05152	0.0029364982258656552
rxn10862	0.0029364982258656552
rxn05219	0.0029364982258656552
rxn05161	0.0029364982258656552
rxn05146	0.0029364982258656552
rxn05237	0.0029364982258656552
rxn05164	0.0029364982258656552
rxn05165	0.0029364982258656552
rxn05168	0.0029364982258656552
rxn10144	0.0029364982258656552
rxn05169	0.0029364982258656552
rxnTABCcpd01293	0.0029364982258656552
rxn05151	0.0029364982258656552
rxnTABCcpd00069	0.0029364982258656552
rxn10883	0.004527101431542885
rxn13794	0.004527101431542885
rxn13849	0.035482686895876664
rxn05147	0.035482686895876664
rxn05167	0.003915330967820874
rxnTABCcpd24425	0.035482686895876664
rxnTABCcpd00751	0.046616909335617275
rxn05149	0.00746359965740854
rxn05150	0.014804845222072678
rxn09269	0.008687140584852563
rxn08863	0.008687140584852563
rxn05561	0.008687140584852563
rxn10153	0.008687140584852563
rxnTPScpd00041	0.008687140584852563
rxn05153	0.027896733145723725
rxn05157	0.0740242261103634
rxn05682	0.0740242261103634
rxn05158	0.09384558913495657
rxnTABCcpd00447	0.006729475100942127
rxn05181	0.006729475100942127
rxnTABCcpd26883	0.006729475100942127
rxn10073	0.006729475100942127
rxn05159	0.006729475100942127
rxn05160	0.003670622782332069
rxnTABCcpd00082	0.003670622782332069
rxn05163	0.013214242016395449
rxnTABCcpd00152	0.013214242016395449
rxn10822	0.003915330967820874
rxn05173	0.003915330967820874
rxnTABCcpd20885	0.009910681512296586
rxn05608	0.009910681512296586
rxn05170	0.009910681512296586
rxn18575	0.009910681512296586
rxn05171	1.0
rxnTABCcpd00075	1.0
rxn05195	0.009298911048574575
rxn05555	0.009298911048574575
rxn05209	0.13165300379297687
rxn05223	0.046616909335617275
rxn05466	0.04416982748072923
rxn05469	0.028019087238468125
rxn05488	0.028019087238468125
rxn05496	0.028019087238468125
rxn05602	0.028019087238468125
rxn08161	0.028019087238468125
rxn08651	0.028019087238468125
rxn05634	0.028019087238468125
rxn05514	0.05004282393246054
rxn05557	0.14217545576899548
rxn05598	0.016762510705983114
rxn43451	0.016762510705983114
rxn18574	0.016762510705983114
rxn18556	0.016762510705983114
rxnTABCcpd24416	0.016762510705983114
rxn18495	0.016762510705983114
rxn18554	0.016762510705983114
rxnTABCcpd00589	0.05077694848892696
rxnTABCcpd01200	0.14180839349076227
rxn10839	0.14180839349076227
rxn10474	0.12357763367184632
rxn05616	0.027529670867490516
rxn05618	0.008442432399363759
rxn05619	0.0904196745381133
rxn05625	0.045515722500917656
rxn05627	0.045515722500917656
rxn08234	0.10889514254251804
rxn08423	1.0
rxn08573	0.057628777682613486
rxnTABCcpd01133	0.057628777682613486
rxn08769	0.05065459439618255
rxn08946	0.09066438272360211
rxn09256	0.022146090786736815
rxn10168	0.0856478649210816
rxn10481	0.0037929768750764713
rxn12569	0.020310779395570782
rxn12591	0.00905420286308577
rxn12671	0.034014437782943836
rxn29779	0.09090909090909091
rxn29768	0.09090909090909091
rxn13853	0.09090909090909091
rxn29772	0.09090909090909091
rxn29748	0.09090909090909091
rxn18419	0.06484766915453322
rxnTABCcpd00122	0.06484766915453322
rxn18455	0.06484766915453322
rxnTABCcpd00276	0.06484766915453322
rxn18473	0.02190138260124801
rxnTABCcpd11603	0.009788327419552184
rxnTABCcpd01192	0.009788327419552184
rxnTABCcpd00158	0.009788327419552184
rxnTABCcpd01030	0.009788327419552184
rxnTABCcpd03696	0.009788327419552184
rxn18555	0.009788327419552184
rxnTABCcpd00306	0.03927566377095314
rxn29767	0.03927566377095314
rxn29769	0.019331946653615564
rxn29777	0.040743912883885965
