RL_RS32950	-2.058893689	0.016780647
RL_RS32955	-0.862496476	0.1253951
RL_RS32960	0.443606651	0.07762183
RL_RS32965	-0.340075442	0.31321955
RL_RS32970	0.150559677	0.58551157
RL_RS32975	0.485426827	0.37539467
RL_RS32980	-0.200912694	0.12573655
RL_RS32985	-0.666576266	0.053106423
RL_RS32990	0.748461233	0.46482068
pRL120010	-0.377069649	0.15475051
RL_RS32995	0.22650853	0.113662586
RL_RS33000	-0.64385619	0.35680807
RL_RS33005	-0.535331733	0.080381505
RL_RS33010	-0.535331733	0.3249265
RL_RS33015	-0.49410907	0.026936587
RL_RS33020	-0.888968688	0.13646726
RL_RS33025	-1.514573173	0.03900877
RL_RS33030	0	0.9971778
RL_RS33035	-0.104697379	0.71265495
RL_RS33040	1.316145742	0.08557953
pRL120021	-0.454031631	0.57075626
RL_RS33045	-0.434402824	0.41674432
RL_RS33050	-0.358453971	0.6204734
RL_RS33055	0.695993813	0.23305131
RL_RS33060	-1.473931188	0.002974926
RL_RS33065	-0.473931188	0.55764514
RL_RS33070	1.333423734	0.046358727
RL_RS33075	0.411426246	0.72339296
RL_RS33080	0.443606651	0.1390138
RL_RS33085	0.028569152	0.9806526
RL_RS33090	-0.454031631	0.13054648
RL_RS33095	0.163498732	0.5716635
RL_RS33100	-0.666576266	0.28146473
RL_RS33105	-0.395928676	0.6851177
RL_RS33110	1.182692298	0.14011128
RL_RS33115	0.584962501	0.13860768
RL_RS33120	0.40053793	0.56601375
RL_RS33125	0.575312331	0.20702584
RL_RS33130	-0.713118852	0.19527902
RL_RS33135	-0.535331733	0.51514184
RL_RS33140	1.263034406	0.000438848
RL_RS33145	1.13093087	0.23997283
RL_RS33150	0.895302621	0.24110258
RL_RS33155	1.09085343	0.15808842
RL_RS33160	0.367371066	0.61255085
RL_RS33165	-0.234465254	0.74332535
RL_RS33170	1.13093087	0.01463427
RL_RS33175	0.070389328	0.9152947
RL_RS33180	0.5360529	0.2256411
RL_RS33185	0.669026766	0.027729921
RL_RS33190	1.021479727	0.18238436
RL_RS33195	0.298658316	0.55825144
RL_RS33200	1.5360529	0.124881126
RL_RS33205	0.275007047	0.58104426
RL_RS33210	-0.395928676	0.084748514
RL_RS33215	0.014355293	0.87152714
RL_RS33225	-0.514573173	0.2166441
pRL120058	-0.168122759	0.6597103
RL_RS33235	1.839959587	4.53955E-06
RL_RS33240	-1.689659879	0.04588512
RL_RS33245	-0.251538767	0.7655004
RL_RS33250	1.244887059	0.010248945
RL_RS33255	-0.434402824	0.65216297
RL_RS33260	-1.943416472	8.18836E-07
RL_RS33265	0.5360529	0.52684814
RL_RS33270	0.389566812	0.57520586
RL_RS33275	-0.358453971	0.5048997
RL_RS33280	-0.434402824	0.001748061
RL_RS33285	-0.785875195	0.4190307
RL_RS33290	0.111031312	0.86687046
RL_RS33295	0.495695163	0.49534893
RL_RS33300	-0.184424571	0.8423426
RL_RS33305	-0.234465254	0.6321858
RL_RS33310	0.097610797	0.8528182
RL_RS33315	-0.058893689	0.88343126
RL_RS33320	-0.104697379	0.80979127
RL_RS33325	0.137503524	0.83895123
RL_RS33330	-0.736965594	0.27567804
RL_RS33335	-0.074000581	0.9078194
RL_RS33340	-0.434402824	0.21305959
RL_RS33345	0.495695163	0.33086103
RL_RS33350	0.070389328	0.60932237
RL_RS33355	0.475084883	0.14173178
RL_RS33360	-0.621488377	0.3438374
RL_RS33365	0.422233001	0.085654914
RL_RS33370	-0.64385619	0.24115783
RL_RS33375	-0.415037499	0.21281792
RL_RS33380	-1.217591435	0.006109478
RL_RS33385	-1.217591435	0.007793082
RL_RS33390	-2.058893689	0.001993138
RL_RS33395	-2.058893689	0.005045162
RL_RS33400	-1.689659879	0.02473255
RL_RS33405	0.956056652	0.09677829
RL_RS33410	1.432959407	6.40671E-05
RL_RS33415	0.545968369	0.34646985
RL_RS33420	0.201633861	0.8467634
RL_RS33425	0.604071324	0.1136459
RL_RS33430	1.709290636	0.05491817
RL_RS33435	1.182692298	0.15147877
RL_RS33440	1.280956314	0.014089648
RL_RS33445	-0.043943348	0.8693417
RL_RS33450	0.526068812	0.23441687
pRL120103	0.464668267	0.12885088
RL_RS33460	-0.251538767	0.26539722
RL_RS33465	0.526068812	0.10890557
RL_RS33470	0.333423734	0.2787674
RL_RS33475	-1.120294234	0.13755585
RL_RS33480	-1.785875195	0.005659205
pRL120109	-0.514573173	0.59273314
pRL120110	-0.120294234	0.7808209
RL_RS33490	0.5360529	0.24534136
RL_RS33495	0.214124805	0.5039387
RL_RS33500	-0.358453971	0.56960386
RL_RS33505	-0.029146346	0.89896935
RL_RS33510	-0.736965594	0.020789994
RL_RS33515	-1.217591435	0.041082524
RL_RS33520	0.82374936	0.4469142
RL_RS33525	-0.535331733	0.14047639
RL_RS33530	0.704871964	0.3939288
RL_RS33535	0.189033824	0.54077315
RL_RS33540	-1.089267338	0.20515962
RL_RS33545	0.150559677	0.8428261
RL_RS33550	0.124328135	0.6015392
RL_RS33555	0.443606651	0.54003954
RL_RS33560	0.495695163	0.22076766
RL_RS33565	-0.184424571	0.30801758
RL_RS33570	-0.234465254	0.7177298
RL_RS33575	0.263034406	0.25386766
RL_RS33580	0.731183242	0.10333167
RL_RS33585	0.333423734	0.5803995
RL_RS33590	-0.358453971	0.5163946
RL_RS33595	-0.104697379	0.47007075
RL_RS33600	-0.321928095	0.50504637
RL_RS33605	0.070389328	0.94044876
RL_RS33610	-0.184424571	0.838083
RL_RS33615	0.632268215	0.051811267
RL_RS33620	0	0.99780154
RL_RS33625	0.933572638	0.24569844
RL_RS33630	0.411426246	0.30031818
RL_RS33635	-0.971430848	0.3326135
RL_RS33640	0.526068812	0.19035009
RL_RS33645	0.042644337	0.96229213
RL_RS33650	0.111031312	0.61958003
RL_RS33655	0.739848103	0.20614521
RL_RS33660	0.084064265	0.79079133
RL_RS33665	-0.304006187	0.4658253
RL_RS33670	1.111031312	0.050525468
RL_RS33675	-0.340075442	0.3544506
RL_RS33680	1.007195501	0.039044954
RL_RS33685	0.925999419	0.053432267
RL_RS33690	0.321928095	0.19176002
RL_RS33695	-0.514573173	0.3136971
pRL120153	1.286881148	0.10474061
RL_RS33705	0.475084883	0.45457205
RL_RS33710	-0.713118852	0.06361311
RL_RS33715	-1	0.057097815
RL_RS33720	-1.184424571	0.25539118
RL_RS33725	-1.217591435	0.22231598
RL_RS33730	-1.736965594	0.000385608
RL_RS33735	-0.184424571	0.8632227
RL_RS33740	0.704871964	0.09983994
RL_RS33745	-0.689659879	0.32058913
RL_RS33750	0.042644337	0.94620436
pRL120165	0.411426246	0.47584572
RL_RS33755	0.815575429	0.009320016
RL_RS33760	-0.621488377	0.43885508
RL_RS33765	-1.217591435	0.043367606
RL_RS33770	-0.358453971	0.060668316
RL_RS33775	1.464668267	0.004299411
RL_RS33780	0.22650853	0.37610745
RL_RS33785	2.121015401	0.07019492
RL_RS33790	0.464668267	0.14010014
RL_RS33795	-0.666576266	0.22024614
RL_RS33800	-0.454031631	0.3964389
RL_RS33805	-0.058893689	0.8745252
RL_RS33810	-0.074000581	0.8735718
RL_RS33815	0.910732662	0.12970413
RL_RS33820	0.659924558	0.017514845
RL_RS33825	0.910732662	0.030364847
RL_RS33830	0.201633861	0.45341834
RL_RS33835	0.40053793	0.4121331
RL_RS33840	-0.689659879	0.018261503
RL_RS33845	-0.415037499	0.122917704
RL_RS33850	-0.304006187	0.7426814
pRL120186	-0.120294234	0.68566597
RL_RS33860	-0.49410907	0.051112764
RL_RS33865	-0.089267338	0.7779969
RL_RS33870	0.124328135	0.33591285
RL_RS33875	0.669026766	0.002365969
RL_RS33880	0.773996325	0.24090008
RL_RS33885	-0.074000581	0.8577511
RL_RS33890	-0.089267338	0.7911774
RL_RS33895	0.59454855	0.005944183
RL_RS33900	-0.268816758	0.36430547
RL_RS33905	1.063502942	0.010525242
RL_RS33910	-0.089267338	0.8202376
RL_RS33915	-0.234465254	0.52142465
RL_RS33920	1.310340121	0.14224234
RL_RS33925	0.910732662	0.008313282
RL_RS33930	0.807354922	0.17715403
RL_RS33935	1.604071324	0.22263008
RL_RS33945	1.124328135	0.16897775
RL_RS33950	0.111031312	0.65406287
RL_RS33955	0.014355293	0.98648685
RL_RS33960	0.565597176	0.022430407
RL_RS33965	0.056583528	0.6883107
RL_RS33970	-0.395928676	0.003691526
RL_RS33975	-0.49410907	0.060591877
RL_RS33980	0.687060688	0.00203816
RL_RS33985	0.275007047	0.4809273
RL_RS33990	0.516015147	0.3206936
RL_RS33995	0.23878686	0.43547577
RL_RS34000	0.82374936	0.2074561
RL_RS34005	-0.13606155	0.8511858
RL_RS34010	0.028569152	0.94480324
RL_RS34015	-0.234465254	0.6316385
RL_RS34020	-0.862496476	0.0030382
RL_RS34025	-0.713118852	0.002764955
RL_RS34030	-1.184424571	0.071255304
RL_RS34035	-1.184424571	0.21708998
RL_RS34040	-0.058893689	0.68882304
RL_RS34045	-0.785875195	0.065611504
RL_RS34050	0.757023247	0.021308534
RL_RS34055	2.211012193	0.007002545
RL_RS34060	-0.689659879	0.14816248
RL_RS34065	-0.415037499	0.3905688
RL_RS34070	0.695993813	0.022187205
RL_RS34075	0.028569152	0.91610277
RL_RS34080	0.713695815	0.044632584
RL_RS34085	-0.358453971	0.25365323
RL_RS34090	-0.915935735	0.18795726
RL_RS34095	-0.836501268	0.22979125
RL_RS34100	-0.395928676	0.03127472
RL_RS34105	0.111031312	0.4872842
RL_RS34110	0.150559677	0.7384699
RL_RS34115	-0.104697379	0.5265443
RL_RS34120	-0.074000581	0.62202954
RL_RS34125	-0.043943348	0.8780702
RL_RS34130	0.815575429	0.019125672
RL_RS34135	1.959770155	0.01799444
RL_RS34140	-0.535331733	0.4534457
pRL120245	0.887525271	0.1890642
RL_RS34150	1.782408565	0.053009972
RL_RS34155	0.831877241	0.08457014
RL_RS34160	0.250961574	0.26720905
RL_RS34165	0.713695815	0.0875732
RL_RS34170	-0.943416472	0.1712396
RL_RS34175	-0.59946207	0.07890047
RL_RS34180	-1.358453971	0.002291523
RL_RS34185	-0.666576266	0.037974447
RL_RS34190	0.713695815	0.014530727
RL_RS34195	-0.49410907	0.34049812
RL_RS34200	-0.120294234	0.8764423
RL_RS34205	0.545968369	0.24727005
RL_RS34215	-1.358453971	0.018955998
RL_RS34220	-1.029146346	0.11996705
