pRL110585	-0.415037499	0.08385063
pRL110586	1.327687364	0.001249461
pRL110608	-0.286304185	0.1660725
pRL110614A	-1.943416472	0.000064429
pRL120010	-0.454031631	0.27989578
pRL120021	-0.577766999	0.020287313
pRL120058	0.495695163	0.036086623
pRL120103	-0.59946207	0.037166987
pRL120109	-0.268816758	0.34972647
pRL120110	0.344828497	0.062137146
pRL120153	0.454175893	0.028666297
pRL120165	0.941106311	0.005497
pRL120186	0.321928095	0.15637545
pRL120245	0.389566812	0.3611827
pRL120274	0.189033824	0.46367848
pRL120319	-1.836501268	0.049090322
pRL120343	2.017921908	0.000904632
pRL120347	-1.089267338	0.010211532
pRL120426	0.659924558	0.11122726
pRL120427	0.464668267	0.1286622
pRL120435	-0.577766999	0.002319451
pRL120436	0.622930351	0.000548921
pRL120438	3.247927513	0.002005632
pRL120452	0.344828497	0.46939102
pRL120459	0.176322773	0.5530836
pRL120476	0.097610797	0.7963063
pRL120482	-0.888968688	0.04817226
pRL120496	0.367371066	0.06714589
pRL120501	0.137503524	0.45593905
pRL120512	-2.395928676	0.000376608
pRL120549	0.250961574	0.38453975
pRL120553	0.310340121	0.037651084
pRL120582	0.887525271	0.049254376
pRL120583	0.028569152	0.9442785
pRL120626	-0.862496476	0.005483864
pRL120636	-0.377069649	0.089509845
pRL120644	0.622930351	0.008192887
pRL120648	0.389566812	0.11158167
pRL120649	-0.76121314	0.001310249
pRL120650	-0.689659879	0.001829366
pRL120703	0.097610797	0.6401653
pRL120724	4.077242999	0.006656129
pRL120726	1.23878686	0.01935722
pRL120795	-0.358453971	0.034231484
pRL70006	0.189033824	0.19282892
pRL70008	0.454175893	0.1594803
pRL70020	0.367371066	0.09274429
pRL70021	0.782408565	0.001033326
pRL70024	0.163498732	0.4010346
pRL70025	-1.434402824	0.001103529
pRL70027	-0.810966176	0.12670055
pRL70030	0.176322773	0.49043703
pRL70034	-0.535331733	0.15840612
pRL70040	-0.377069649	0.11402835
pRL70043	-0.713118852	0.116983704
pRL70049	-2	0.00016555
pRL70050	-0.514573173	0.10085934
pRL70051	-0.234465254	0.5630075
pRL70053	-2.556393349	0.006964861
pRL70054	-1.251538767	0.030567953
pRL70055	-1.434402824	0.002003512
pRL70056	0.056583528	0.8674462
pRL70058	0.298658316	0.087715164
pRL70060	0.687060688	0.00682248
pRL70061	-1.120294234	0.000390829
pRL70062	0.40053793	0.21152765
pRL70063	0.40053793	0.120457746
pRL70064	1.182692298	0.027652469
pRL70065	0.59454855	0.000732506
pRL70066	-1.943416472	0.004422339
pRL70069	-0.234465254	0.08353316
pRL70070	0.275007047	0.12939438
pRL70072	-0.915935735	0.0373033
pRL70076	-0.556393349	0.033003077
pRL70078	0.59454855	0.06551294
pRL70079	0.464668267	6.07506E-06
pRL70082	-0.577766999	0.11579644
pRL70090	-1.943416472	0.003843196
pRL70095	0.189033824	0.386208
pRL70096	-0.689659879	0.034986794
pRL70097	0.82374936	0.03242646
pRL70100	0.321928095	0.13552521
pRL70102	0.464668267	0.038099248
pRL70105	-0.713118852	0.007546752
pRL70108	-0.971430848	0.002799148
pRL70111	0.333423734	0.13533628
pRL70112	0.704871964	0.015197591
pRL70114	0.189033824	0.40215904
pRL70115	-2.473931188	0.007404314
pRL70116	0.443606651	0.1463558
pRL70126	0.713695815	0.047337737
pRL70128	0.014355293	0.96181
pRL70129	0.739848103	0.002472035
pRL70131	0.275007047	0.31046286
pRL70135	-1.029146346	0.004389832
pRL70137	0.50589093	0.00395385
pRL70140	0.111031312	0.38040408
pRL70141	0.22650853	0.35668457
pRL70143	0.367371066	0.11141274
pRL70159	-0.689659879	0.006910548
pRL70160	0.622930351	0.00044205
pRL70162	0.669026766	0.012626977
pRL70163	0.632268215	0.008080912
pRL70165	-3.058893689	0.004583719
pRL70170	0.176322773	0.50781524
pRL70172	-0.058893689	0.7332278
pRL70174	0.575312331	0.026177615
pRL70181	-2.120294234	0.002679372
pRL70184	0.584962501	0.06705226
pRL70185	0.678071905	0.039539006
pRL70186	-0.556393349	0.02613367
pRL70187	-0.304006187	0.12828404
pRL80017	1.182692298	0.014566681
pRL80039	0.650764559	0.05703097
pRL80045	-1.59946207	0.000277153
pRL80050	1.485426827	0.001036245
pRL80051	0.250961574	0.2563175
pRL80052	0.790772038	0.028005974
pRL80054	2.63691458	0.000481861
pRL80055	0.214124805	0.78312826
pRL80058	0.782408565	0.08256507
pRL80065	0.310340121	0.42678654
pRL80066	0.275007047	0.40247726
pRL80072	0.176322773	0.57918644
pRL80089	-0.454031631	0.062048957
pRL80091	-0.713118852	0.001067003
pRL80100	0.23878686	0.18936501
pRL80106	0.40053793	0.13661808
pRL80112	-1.120294234	0.003719818
pRL80114	0.773996325	1.22497E-06
pRL80116	0.584962501	0.010041947
pRL80119	-0.434402824	0.005665701
pRL90006	-0.304006187	0.2764937
pRL90010	0	0.96334356
pRL90029	0.042644337	0.8661366
pRL90032	-0.473931188	0.44430012
pRL90034	-1.251538767	0.002418169
pRL90035	-2.556393349	0.018084805
pRL90036	-1.089267338	0.00265725
pRL90040	0.847996907	0.023409337
pRL90042	0.565597176	0.006143459
pRL90051	-1.286304185	0.014545929
pRL90066	5.516015147	0.00182615
pRL90129A	-0.785875195	0.009891463
pRL90141	0.575312331	0.1264405
pRL90157	0	0.98101914
pRL90168	0.86393845	0.021143816
pRL90178	0.310340121	0.04929262
pRL90309	0.516015147	0.10785084
pRL90313	0.622930351	0.04505189
pRL90320	-0.268816758	0.2953789
pRL90322	5.002252452	0.000194859
RL_RS00005	-0.152003093	0.49896812
RL_RS00010	-0.234465254	0.29145733
RL_RS00015	-0.49410907	0.09488458
RL_RS00020	0.163498732	0.75943273
RL_RS00025	0.056583528	0.8332403
RL_RS00030	-0.915935735	0.20869745
RL_RS00035	0.411426246	0.07685232
RL_RS00040	0.22650853	0.3144756
RL_RS00045	-0.234465254	0.46342647
RL_RS00050	0.124328135	0.6586209
RL_RS00055	0.604071324	0.043061774
RL_RS00060	-0.535331733	0.35607177
RL_RS00065	-0.268816758	0.22881666
RL_RS00070	-0.358453971	0.23816903
RL_RS00075	0.40053793	0.09561374
RL_RS00080	-0.915935735	0.051528715
RL_RS00085	-0.514573173	0.13299845
RL_RS00090	3.566815154	0.000211502
RL_RS00095	-0.915935735	0.000119964
RL_RS00100	-0.64385619	0.24564782
RL_RS00105	-1.473931188	0.005085612
RL_RS00110	-0.415037499	0.24469587
RL_RS00115	-0.321928095	0.002785968
RL_RS00120	-0.104697379	0.76127464
RL_RS00125	0.98550043	0.000856705
RL_RS00130	-0.043943348	0.8592488
RL_RS00135	-0.043943348	0.8466968
RL_RS00140	-0.321928095	0.5531213
RL_RS00145	0.042644337	0.8648231
RL_RS00150	0.443606651	0.3217023
RL_RS00155	-0.415037499	0.5065533
RL_RS00160	-0.200912694	0.18924612
RL_RS00165	-2.058893689	0.001691776
RL_RS00170	0.378511623	0.1734624
RL_RS00175	0.97819563	0.01796982
RL_RS00180	0.150559677	0.019723434
RL_RS00185	2.769771739	0.002485013
RL_RS00190	-0.217591435	0.2538113
RL_RS00195	1.389566812	0.000573845
RL_RS00200	-0.971430848	0.016007097
RL_RS00205	-0.089267338	0.6648158
RL_RS00210	0.298658316	0.047002245
RL_RS00215	-0.184424571	0.3130285
RL_RS00220	0.286881148	0.07371095
RL_RS00225	-0.577766999	0.048798766
RL_RS00230	-1.434402824	0.003831955
RL_RS00235	-0.200912694	0.50007635
RL_RS00240	-0.666576266	0.1292064
RL_RS00245	0.097610797	0.6625676
RL_RS00250	-0.454031631	0.076677635
RL_RS00255	0.565597176	0.13042732
RL_RS00260	0	0.99577576
RL_RS00265	0.111031312	0.29422826
RL_RS00270	3.629939409	0.005910964
RL_RS00275	-2.321928095	0.001603263
RL_RS00280	0.687060688	0.005073612
RL_RS00285	0.454175893	0.18191415
RL_RS00290	-0.888968688	5.14353E-05
RL_RS00295	0.687060688	0.029737862
RL_RS00300	0.422233001	0.004703295
RL_RS00335	0.163498732	0.47932824
RL_RS00340	0.50589093	0.07347977
RL_RS00350	2.35614381	0.003949429
RL_RS00355	0.895302621	0.043223392
RL_RS00360	1.049630768	0.013904127
RL_RS00365	1.028569152	0.03118685
RL_RS00370	0.757023247	0.030138642
RL_RS00375	0.389566812	0.005362892
RL_RS00380	0.526068812	0.001473018
RL_RS00385	0.464668267	0.025768662
RL_RS00390	0.545968369	0.000967635
RL_RS00395	0.622930351	0.001284916
RL_RS00400	0.526068812	0.009398966
RL_RS00405	0.263034406	0.22723961
RL_RS00410	0.201633861	0.33545196
RL_RS00415	0.575312331	0.060747657
RL_RS00420	0.807354922	0.0395835
RL_RS00425	0.485426827	0.007620838
RL_RS00430	-0.01449957	0.9576227
RL_RS00435	0.782408565	0.005500378
RL_RS00440	1.042644337	0.00351022
RL_RS00445	1.327687364	0.003159259
RL_RS00450	0.613531653	0.000206633
RL_RS00455	0.739848103	6.16992E-05
RL_RS00460	0.839959587	0.002097139
RL_RS00465	-0.321928095	0.096968226
RL_RS00470	0.613531653	0.001098077
RL_RS00475	-0.234465254	0.78536314
RL_RS00480	0.739848103	0.19036286
RL_RS00485	-0.862496476	0.017684555
RL_RS00490	0.910732662	0.14658973
RL_RS00495	0.111031312	0.6739185
RL_RS00500	0.163498732	0.5863806
RL_RS00505	-0.074000581	0.7461046
RL_RS00510	0.5360529	0.03168108
RL_RS00515	0.584962501	0.061600517
RL_RS00520	0.613531653	0.03007894
RL_RS00525	0.748461233	0.053671323
RL_RS00530	0.687060688	0.005665647
RL_RS00535	0.5360529	0.000158273
RL_RS00540	0.422233001	0.08018175
RL_RS00545	0.137503524	0.71857196
RL_RS00550	0.613531653	0.000337314
RL_RS00555	-1.395928676	0.018726708
RL_RS00560	0.464668267	0.05770549
RL_RS00565	-1.321928095	0.004785048
RL_RS00570	0.014355293	0.87984514
RL_RS00575	0.23878686	0.13148908
RL_RS00585	-2.251538767	0.007635502
RL_RS00600	0.50589093	0.002619636
RL_RS00605	0.310340121	0.14458388
RL_RS00615	-0.089267338	0.73170567
RL_RS00620	-0.043943348	0.891522
RL_RS00625	-1.395928676	0.003461509
RL_RS00630	-1.434402824	2.48995E-07
RL_RS00635	-2.058893689	0.004371384
RL_RS00640	0.678071905	0.007175124
RL_RS00645	-0.251538767	0.5344152
RL_RS00650	-1.943416472	0.013637555
RL_RS00655	0.411426246	0.024608875
RL_RS00660	-0.058893689	0.7576438
RL_RS00665	0.084064265	0.655094
RL_RS00670	-0.971430848	0.015579456
RL_RS00675	-0.058893689	0.7471252
RL_RS00680	-0.862496476	0.023266047
RL_RS00685	-2.120294234	0.002689371
RL_RS00690	0.344828497	0.032210622
RL_RS00695	0.124328135	0.767713
RL_RS00700	-0.434402824	0.06915774
RL_RS00710	0.250961574	0.058324598
RL_RS00715	-0.104697379	0.6645166
RL_RS00720	-0.152003093	0.37676057
RL_RS00730	0.111031312	0.739514
RL_RS00735	-0.13606155	0.6174163
RL_RS00745	0.310340121	0.23369755
RL_RS00750	-0.434402824	0.12273357
RL_RS00755	0.014355293	0.9628589
RL_RS00760	-1.395928676	0.005078599
RL_RS00765	-1.286304185	0.000559254
RL_RS00770	0.042644337	0.89992785
RL_RS00775	0.526068812	0.072059944
RL_RS00780	0.298658316	0.1754041
RL_RS00785	0.495695163	0.06252724
RL_RS00790	0.250961574	0.11162222
RL_RS00795	0.367371066	0.03817835
RL_RS00800	-0.577766999	0.111848906
RL_RS00805	1.10433666	0.015054005
RL_RS00810	-0.340075442	0.30639985
RL_RS00815	0.263034406	0.02686241
RL_RS00820	2.13093087	0.0081415
RL_RS00825	-0.454031631	0.52143234
RL_RS00830	1.831877241	0.000865261
RL_RS00835	-0.943416472	0.00737519
RL_RS00840	0.150559677	0.68160534
RL_RS00845	0.070389328	0.84510344
RL_RS00850	-0.514573173	0.053956676
RL_RS00855	-2.058893689	0.002542636
RL_RS00860	-0.13606155	0.3855339
RL_RS00865	0.432959407	0.002485142
RL_RS00870	-0.713118852	0.002795835
RL_RS00875	-0.304006187	0.2648978
RL_RS00880	-0.415037499	0.4737912
RL_RS00885	0.545968369	0.02782243
RL_RS00890	0.773996325	0.004094907
RL_RS00895	0.604071324	0.039166514
RL_RS00900	0.831877241	0.002340944
RL_RS00905	0.956056652	0.003212372
RL_RS00910	0.422233001	0.03861945
RL_RS00915	0.111031312	0.7523312
RL_RS00920	0.454175893	0.05904828
RL_RS00925	0.454175893	0.051940687
RL_RS00930	0.070389328	0.71536577
RL_RS00935	0.275007047	0.12201711
RL_RS00940	0.443606651	0.21332459
RL_RS00945	-1.888968688	0.000699335
RL_RS00950	-0.340075442	0.102322645
RL_RS00955	0.687060688	0.03330543
RL_RS00960	-0.043943348	0.8008373
RL_RS00965	-1.395928676	0.003113972
RL_RS00970	-0.454031631	0.2353185
RL_RS00975	-0.915935735	0.026848678
RL_RS00980	-1.473931188	0.005924835
RL_RS00985	0.042644337	0.8500529
RL_RS00990	-0.514573173	0.027710788
RL_RS00995	-0.377069649	0.19402166
RL_RS01000	3.468583317	0.019275852
RL_RS01005	-1.395928676	0.005551873
RL_RS01020	0.389566812	0.049089484
RL_RS01025	0.847996907	0.001364358
RL_RS01035	0.807354922	0.024898088
RL_RS01040	-0.76121314	0.11772414
RL_RS01045	-0.434402824	0.0520936
RL_RS01050	-0.943416472	1.23472E-05
RL_RS01055	-0.971430848	0.002693997
RL_RS01060	0.790772038	0.000825935
RL_RS01065	0.137503524	0.23046398
RL_RS01070	-0.621488377	0.007499313
RL_RS01075	0.695993813	0.004782238
RL_RS01080	0.084064265	0.52709544
RL_RS01085	-0.286304185	0.31215596
RL_RS01090	-0.321928095	0.36154222
RL_RS01095	0.070389328	0.81962746
RL_RS01100	-0.029146346	0.9539229
RL_RS01105	-0.713118852	0.014510446
RL_RS01110	-1.321928095	0.013369349
RL_RS01115	-0.268816758	0.6442904
RL_RS01120	-0.577766999	0.20270014
RL_RS01125	-0.01449957	0.9592846
RL_RS01130	0.411426246	0.001577544
RL_RS01135	-0.49410907	0.03076187
RL_RS01140	-0.217591435	0.2464665
RL_RS01145	0.056583528	0.79553056
RL_RS01150	-0.251538767	0.07157669
RL_RS01155	0.641546029	0.008840937
RL_RS01160	0.176322773	0.12268907
RL_RS01165	-0.251538767	0.3994459
RL_RS01170	-1.152003093	0.005544591
RL_RS01175	-0.268816758	0.010041948
RL_RS01180	1.263034406	0.108759366
RL_RS01185	-0.058893689	0.7690264
RL_RS01190	0.40053793	0.000791219
RL_RS01195	0.084064265	0.7160236
RL_RS01200	-1.434402824	3.31591E-09
RL_RS01205	0.475084883	0.000100325
RL_RS01210	0.773996325	0.005483866
RL_RS01220	0.650764559	0.056390982
RL_RS01225	0.163498732	0.34491366
RL_RS01230	-0.184424571	0.6264093
RL_RS01235	-0.836501268	0.000296353
RL_RS01240	0.263034406	0.021853205
RL_RS01245	0.839959587	0.009760888
RL_RS01250	0.879705766	0.002663698
RL_RS01255	-0.49410907	0.06777053
RL_RS01260	-0.01449957	0.93816215
RL_RS01265	-0.915935735	0.026694102
RL_RS01275	0.097610797	0.3917231
RL_RS01280	0.526068812	0.058315895
RL_RS01285	-0.268816758	0.10476017
RL_RS01290	0.516015147	0.033383325
RL_RS01295	-1.689659879	0.09142876
RL_RS01300	0.713695815	0.000313905
RL_RS01310	0.50589093	0.15194367
RL_RS01315	0.042644337	0.8132057
RL_RS01320	0.070389328	0.6179773
RL_RS01325	1.500802053	0.019686772
RL_RS01330	0.641546029	0.004790128
RL_RS01335	-1	1.9154E-05
RL_RS01340	0.056583528	0.7948939
RL_RS01345	-0.168122759	0.53201807
RL_RS01350	0.367371066	0.013260911
RL_RS01355	0.344828497	0.060648415
RL_RS01360	-0.200912694	0.1241979
RL_RS01365	0.604071324	0.000167674
RL_RS01370	0.042644337	0.9022579
RL_RS01375	0.757023247	0.002104808
RL_RS01380	0.263034406	0.41350427
RL_RS01385	-0.621488377	0.011820779
RL_RS01390	0.124328135	0.60365856
RL_RS01400	-2.184424571	5.77484E-05
RL_RS01405	-1.689659879	0.000491266
RL_RS01410	0.432959407	0.38984695
RL_RS01415	-0.168122759	0.86712533
RL_RS01420	2.010779839	0.017398521
RL_RS01425	-0.043943348	0.77654225
RL_RS01430	0.50589093	0.003072082
RL_RS01435	3.231125158	0.008007222
RL_RS01440	0.286881148	0.04020388
RL_RS01445	0.464668267	0.006754341
RL_RS01450	-0.713118852	0.001871855
RL_RS01455	0.137503524	0.5746555
RL_RS01460	0.250961574	0.08269138
RL_RS01465	-0.058893689	0.80153364
RL_RS01470	0.378511623	0.17564264
RL_RS01480	0.454175893	0.041492604
RL_RS01485	0.097610797	0.6070954
RL_RS01490	0.773996325	3.47081E-08
RL_RS01495	-0.01449957	0.9476584
RL_RS01500	0.565597176	0.003735578
RL_RS01505	0.214124805	0.5189837
RL_RS01510	0.799087306	0.002608734
RL_RS01515	0.485426827	0.089940295
RL_RS01520	0.014355293	0.96865827
RL_RS01525	-0.862496476	0.002649192
RL_RS01530	-0.089267338	0.8548187
RL_RS01535	0.970853654	0.005380947
RL_RS01540	0.176322773	0.809566
RL_RS01550	0.831877241	0.050596505
RL_RS01555	0.748461233	0.002260115
RL_RS01560	-0.01449957	0.90896606
RL_RS01565	0.443606651	0.030168395
RL_RS01570	0.176322773	0.40789258
RL_RS01575	0.321928095	0.07269539
RL_RS01580	0.344828497	0.06970872
RL_RS01585	0.86393845	0.001790126
RL_RS01590	0.695993813	0.000687544
RL_RS01595	1.40599236	0.012657235
RL_RS01600	0.286881148	0.11052596
RL_RS01605	-0.251538767	0.11508792
RL_RS01610	0.40053793	0.111061856
RL_RS01615	0.992768431	0.003235027
RL_RS01620	0.40053793	0.001776117
RL_RS01625	1.13093087	0.047177818
RL_RS01630	0.344828497	0.027201287
RL_RS01635	1.084064265	0.006917439
RL_RS01640	0.22650853	0.26633194
RL_RS01645	-0.785875195	0.001298551
RL_RS01650	-0.01449957	0.95982945
RL_RS01655	0.831877241	0.006037374
RL_RS01660	0.432959407	0.053836513
RL_RS01665	0.137503524	0.42333373
RL_RS01670	0.815575429	0.002053494
RL_RS01675	0.526068812	0.000190473
RL_RS01680	-1.434402824	0.015594608
RL_RS01685	-0.514573173	0.017685061
RL_RS01690	1.782408565	0.032554194
RL_RS01695	0.526068812	0.002249729
RL_RS01700	0.678071905	0.04878017
RL_RS01705	0.056583528	0.7226644
RL_RS01710	-1.473931188	0.022281362
RL_RS01720	-0.058893689	0.59946007
RL_RS01725	-0.415037499	0.32675043
RL_RS01730	0.111031312	0.6580459
RL_RS01735	0.097610797	0.33416703
RL_RS01740	-0.59946207	0.06359869
RL_RS01745	-0.234465254	0.12826437
RL_RS01750	0.82374936	0.032208737
RL_RS01755	0.815575429	0.008932444
RL_RS01760	0.925999419	0.025192445
RL_RS01765	-0.029146346	0.9371825
RL_RS01770	0.495695163	0.027302176
RL_RS01775	-0.358453971	0.4398094
RL_RS01780	0.641546029	0.059979822
RL_RS01785	-0.535331733	0.15895876
RL_RS01790	0.879705766	0.004205756
RL_RS01795	0.622930351	0.034816314
RL_RS01800	0.443606651	0.005848828
RL_RS01805	0.056583528	0.75547755
RL_RS01810	-0.104697379	0.61578447
RL_RS01815	0.150559677	0.5643019
RL_RS01820	0.310340121	0.08948696
RL_RS01825	0.35614381	0.008154587
RL_RS01835	0.344828497	0.09033048
RL_RS01840	0.855989697	0.007981675
RL_RS01845	0.632268215	0.008075269
RL_RS01850	0.176322773	0.4603003
RL_RS01855	0.298658316	0.21649969
RL_RS01860	0.298658316	0.11902854
RL_RS01865	0.495695163	0.003922354
RL_RS01870	0.422233001	0.029661939
RL_RS01875	0.765534746	0.09225947
RL_RS01880	0.739848103	0.001274814
RL_RS01885	1.03562391	0.004026638
RL_RS01890	0.214124805	0.4750443
RL_RS01895	-0.029146346	0.824535
RL_RS01900	0.40053793	0.20025873
RL_RS01905	0.622930351	0.033198662
RL_RS01910	0.378511623	0.15338196
RL_RS01915	0.555816155	0.016506895
RL_RS01920	0.782408565	0.028778117
RL_RS01925	-0.089267338	0.5016933
RL_RS01930	-0.49410907	0.20534487
RL_RS01935	-0.577766999	0.03827249
RL_RS01940	0.22650853	0.36326855
RL_RS01945	0.111031312	0.6701642
RL_RS01950	-0.49410907	0.08192938
RL_RS01955	-1.888968688	0.007070359
RL_RS01960	-2.058893689	0.014435899
RL_RS01965	-0.089267338	0.66534644
RL_RS01970	-0.152003093	0.5325125
RL_RS01975	-0.49410907	0.023440948
RL_RS01980	0.028569152	0.9192848
RL_RS01985	0.82374936	0.27699965
RL_RS01990	0.028569152	0.9506056
RL_RS01995	0.839959587	0.013058072
RL_RS02000	0.432959407	0.22328617
RL_RS02005	-0.13606155	0.52354455
RL_RS02010	0.432959407	0.12205527
RL_RS02020	0.150559677	0.7172081
RL_RS02025	-0.304006187	0.62777996
RL_RS02030	-0.59946207	0.073678195
RL_RS02035	-1	0.000444121
RL_RS02040	-0.058893689	0.41736558
RL_RS02045	-0.577766999	0.03434698
RL_RS02050	0.378511623	0.3190388
RL_RS02055	0.097610797	0.7812263
RL_RS02060	0.250961574	0.028514814
RL_RS02065	-0.535331733	0.06962588
RL_RS02070	0.150559677	0.3948563
RL_RS02075	0.389566812	0.2196577
RL_RS02080	1.704871964	0.001809134
RL_RS02085	-0.473931188	0.035165995
RL_RS02090	-1.029146346	0.000240319
RL_RS02095	-0.200912694	0.54594195
RL_RS02105	0.613531653	0.011962771
RL_RS02110	-0.268816758	0.2408878
RL_RS02120	-1.689659879	0.001830038
RL_RS02125	-0.058893689	0.8527984
RL_RS02130	0.389566812	0.055264726
RL_RS02135	0.748461233	0.019103767
RL_RS02140	-1.689659879	0.000283251
RL_RS02145	-0.286304185	0.30675068
RL_RS02150	0.659924558	0.1441283
RL_RS02155	-0.415037499	0.34021434
RL_RS02160	-0.104697379	0.72011197
RL_RS02165	0.641546029	0.001118869
RL_RS02170	-0.200912694	0.3472228
RL_RS02175	-1.321928095	0.007182654
RL_RS02180	-2.184424571	0.000704333
RL_RS02185	-0.862496476	0.010097906
RL_RS02190	-0.862496476	0.000199673
RL_RS02195	0.042644337	0.81106186
RL_RS02200	0.622930351	0.000879765
RL_RS02205	-1.321928095	0.005214032
RL_RS02210	1.310340121	0.001456655
RL_RS02215	-0.268816758	0.38251173
RL_RS02220	-1.120294234	0.000976505
RL_RS02225	0.604071324	0.073222645
RL_RS02230	0.137503524	0.56555176
RL_RS02235	-0.358453971	0.17329091
RL_RS02240	-1.120294234	2.87675E-05
RL_RS02245	0.443606651	0.110733494
RL_RS02250	-0.200912694	0.37758327
RL_RS02255	-0.59946207	0.06907625
RL_RS02260	0.613531653	0.013897473
RL_RS02265	0.097610797	0.35115272
RL_RS02270	3.499527024	0.015784778
RL_RS02275	-0.454031631	0.058103316
RL_RS02280	1.15704371	0.014960534
RL_RS02285	1.292781749	0.019409915
RL_RS02290	-1.358453971	0.001081264
RL_RS02295	0.321928095	0.2683212
RL_RS02300	0.575312331	0.023632107
RL_RS02305	-0.535331733	0.105705395
RL_RS02310	-1.556393349	0.00418652
RL_RS02315	-1.64385619	0.001242004
RL_RS02325	0.622930351	0.11628468
RL_RS02330	3.906890596	0.000586288
RL_RS02335	-0.058893689	0.68470126
RL_RS02340	0.59454855	0.42219442
RL_RS02345	-1.152003093	0.00381565
RL_RS02350	-0.888968688	0.10771588
RL_RS02355	-0.074000581	0.6988761
RL_RS02360	-0.736965594	0.004772736
RL_RS02365	-0.666576266	0.06699765
RL_RS02375	-1.836501268	0.005759549
RL_RS02380	0.82374936	0.000456938
RL_RS02395	-0.785875195	0.119446054
