reaction	linear_coefficient
rxn04989	0.003930677148472396
rxn03236	0.08200821868858317
rxnDMPE2	0.02537073432195819
rxnPC3	0.02537073432195819
rxnMMPE2	0.02537073432195819
rxnPC4	0.041361443630516345
rxnPE3	0.04779346078256209
rxnPE4	0.041897445059853496
rxnPG13	0.012238699303198142
rxnPG14	0.20787922101125603
rxnSL22	0.08200821868858317
rxnPG19	0.08200821868858317
rxnPG20	0.026800071466857246
rxnPG21	0.016080042880114345
rxn00015	0.016973378595676256
rxn00470	0.0398427729140611
rxn00405	0.0398427729140611
rxn00858	0.06449883866356977
rxn00001	0.015454707879221012
rxn09176	0.032249419331784886
rxn00104	0.032249419331784886
rxn00106	0.04502412006432017
rxn00342	0.05770948722529927
rxn00179	0.030998749329998212
rxn00931	0.013489369304984813
rxn02373	0.022065392174379132
rxn00598	0.1527604073610863
rxn00962	0.05770948722529927
rxn01192	0.06744684652492407
rxn02143	0.0593174915133107
rxn02144	0.02867607646953725
rxn02369	0.08406289083437556
rxn02483	1.0
rxn00101	0.026889405038413437
rxn00131	0.026800071466857246
rxn01507	0.011077362872967662
rxn01445	0.011077362872967662
rxn00913	0.011077362872967662
rxn00132	0.011077362872967662
rxn01145	0.011077362872967662
rxn01961	0.011077362872967662
rxn01218	0.011077362872967662
rxn00831	0.011077362872967662
rxn00708	0.011077362872967662
rxn00139	0.011702697873860997
rxn00562	0.19206717884581026
rxn00915	0.01992138645703055
rxn00836	0.01992138645703055
rxn01544	0.01992138645703055
rxn00926	0.10005360014293371
rxn01299	0.012238699303198142
rxn01226	0.012238699303198142
rxn00927	0.012238699303198142
rxn01541	0.012238699303198142
rxn01545	0.012238699303198142
rxn00797	0.012238699303198142
rxn00134	0.010005360014293372
rxn00097	0.010005360014293372
rxn01127	0.010005360014293372
rxn08066	0.010005360014293372
rxn01137	0.17160979095944257
rxn01858	0.17160979095944257
rxn01649	0.06566017509380025
rxn01859	0.06566017509380025
rxn01138	0.06566017509380025
rxn01358	0.06566017509380025
rxn01548	0.06566017509380025
rxn01985	0.06566017509380025
rxn01446	0.06566017509380025
rxn01225	1.0
rxn01297	0.026800071466857246
rxn01522	0.026800071466857246
rxn09562	0.06744684652492407
rxn01509	0.06744684652492407
rxn01748	0.06798284795426121
rxn03842	0.008844023584062891
rxn09370	0.032606753618009646
rxn09014	0.0593174915133107
rxn09013	0.0593174915133107
rxn01351	0.0593174915133107
rxn01222	0.0593174915133107
rxn00367	0.0593174915133107
rxn00301	0.0593174915133107
rxn00463	0.0593174915133107
rxn00063	0.0593174915133107
rxn00241	0.021618724316598177
rxn01352	0.0408254422011792
rxn08013	0.03832410219760586
rxn00790	0.02072538860103627
rxn00800	0.041897445059853496
rxn03136	0.041897445059853496
rxn00832	0.018492049312131498
rxn03137	0.018492049312131498
rxn00834	0.011792031445417187
rxn00838	0.011256030016080042
rxn01673	0.0016973378595676256
rxn01678	0.0016973378595676256
rxn00409	0.0016973378595676256
rxn01512	0.0016973378595676256
rxn01353	0.0016973378595676256
rxn00117	0.0016973378595676256
rxn00839	0.0016973378595676256
rxn00917	0.019564052170805788
rxn02895	0.025728068608182955
rxn02937	0.015990709308558157
rxn03004	0.04064677505806682
rxn03084	0.02537073432195819
rxn03147	0.00991602644273718
rxn05229	0.019564052170805788
rxn05233	0.013310702161872431
rxn06076	0.013310702161872431
rxn05231	0.013310702161872431
rxn06075	0.013310702161872431
rxn01799	0.03287475433267822
rxn01146	0.03287475433267822
rxn00119	0.006432017152045739
rxn01219	0.01536537430766482
rxn00364	0.01536537430766482
rxn01672	0.0398427729140611
rxn00407	0.0398427729140611
rxn00412	0.019206717884581025
rxn00414	0.020189387171699123
rxn00710	0.028050741468643916
rxn00717	0.1507950687868501
rxn01800	0.1507950687868501
rxn01465	0.050026800071466856
rxn01018	0.03546542790780775
rxn01518	0.1623190995175987
rxn01143	0.1623190995175987
rxn08335	0.025906735751295335
rxn01360	0.025906735751295335
rxn01362	0.04064677505806682
rxn01368	0.02170805788815437
rxn01517	0.04386278363408969
rxn01513	0.04386278363408969
rxn01519	0.10005360014293371
rxn01520	0.0204573878863677
rxnRHA1	0.21725924602465607
rxnRHA2	0.0593174915133107
rxn00048	0.07611220296587458
rxn00122	0.0653028408075755
rxn00392	0.0653028408075755
rxn00300	0.017062712167232447
rxn05040	0.017062712167232447
rxn02475	0.057620153653743074
rxn02474	0.057620153653743074
rxn03080	0.03591209576558871
rxn05039	0.0398427729140611
rxn00533	0.006342683580489548
rxn00792	0.032606753618009646
rxn05326	0.016705377881007684
rxn05324	0.016705377881007684
rxnUS12	0.016705377881007684
rxn05464	0.016705377881007684
rxnUS4	0.016705377881007684
rxnUS8	0.016705377881007684
rxn05327	0.016705377881007684
rxnUS16	0.016705377881007684
rxn05322	0.016705377881007684
rxn05323	0.016705377881007684
rxn05325	0.016705377881007684
rxn05328	0.016705377881007684
rxn07455	0.00652135072360193
rxn05345	0.016080042880114345
rxn05346	0.016080042880114345
rxn05460	0.016080042880114345
rxn05348	0.016080042880114345
rxn05343	0.016080042880114345
rxnUS5	0.016080042880114345
rxnUS9	0.016080042880114345
rxn05350	0.016080042880114345
rxnUS1	0.016080042880114345
rxn05344	0.016080042880114345
rxnUS13	0.025906735751295335
rxn08766	0.015990709308558157
rxnPBdm1	0.011792031445417187
rxnPBdm2	0.20787922101125603
rxn00216	0.03707343219581919
rxn00547	0.03287475433267822
rxn00629	1.0
rxn00634	0.16258710023226727
rxn03883	0.16258710023226727
rxn01385	0.025460067893514383
rxn01754	1.0
rxn02095	0.01992138645703055
rxnEry1	0.17160979095944257
rxnEry2	0.1507950687868501
rxnEry3	1.0
rxn00552	0.019206717884581025
rxn00892	0.23968197248525996
rxn01439	0.05029480078613543
rxnNAGALAMk	1.0
rxnGALAMk	1.0
rxn01484	0.029122744327318206
rxn11877	0.1527604073610863
rxn04027	0.05779882079685546
rxnSL7	0.041986778631409684
rxnSL23	0.041986778631409684
rxnSL24	0.06798284795426121
rxnSL8	0.06798284795426121
rxn00360	0.018760050026800073
rxn00383	0.030998749329998212
rxn01387	0.009201357870287655
rxn00199	0.009201357870287655
rxn00248	0.0008040021440057173
rxn00256	0.001429337144899053
rxn00285	0.0013400035733428623
rxn00288	0.004824012864034304
rxn00441	0.0016080042880114347
rxn02376	0.0016080042880114347
rxn00799	0.02385206360550295
rxn00973	0.0007146685724495265
rxn01872	0.0010720028586742897
rxn00438	0.026710737895301054
rxn00440	0.03287475433267822
rxn02305	1.0
rxn03108	1.0
rxn02484	1.0
rxn31983	0.09022690727175273
rxn05145	0.019296051456137216
rxn10144	0.001965338574236198
rxnTABCcpd00069	0.001965338574236198
rxn05146	0.001965338574236198
rxn18584	0.001965338574236198
rxn05179	0.001965338574236198
rxn05169	0.001965338574236198
rxn05219	0.001965338574236198
rxn05151	0.001965338574236198
rxn08097	0.001965338574236198
rxnTABCcpd01293	0.001965338574236198
rxn05154	0.001965338574236198
rxn05168	0.001965338574236198
rxn05161	0.001965338574236198
rxn05164	0.001965338574236198
rxn05155	0.001965338574236198
rxn05165	0.001965338574236198
rxn08097b	0.001965338574236198
rxn10862	0.001965338574236198
rxn05156	0.001965338574236198
rxn18585	0.001965338574236198
rxn05152	0.001965338574236198
rxn05237	0.001965338574236198
rxn10883	0.001965338574236198
rxn13794	0.001965338574236198
rxn05147	0.017062712167232447
rxn05167	0.0022333392889047703
rxnTABCcpd24425	0.017062712167232447
rxn13849	0.017062712167232447
rxnTABCcpd00751	0.026532070752188674
rxn05149	0.01420403787743434
rxn05150	0.018134715025906734
rxn09269	0.003752010005360014
rxnTPScpd00041	0.003752010005360014
rxn05561	0.003752010005360014
rxn10153	0.003752010005360014
rxn08863	0.003752010005360014
rxn05153	0.0398427729140611
rxn05157	0.0593174915133107
rxn05682	0.0593174915133107
rxn05158	0.06753618009648026
rxn05181	0.005896015722708594
rxn10073	0.005896015722708594
rxn05159	0.005896015722708594
rxnTABCcpd00447	0.005896015722708594
rxnTABCcpd26883	0.005896015722708594
rxnTABCcpd00082	0.003484009290691442
rxn05160	0.003484009290691442
rxn05163	0.004645345720921922
rxnTABCcpd00152	0.004645345720921922
rxn05173	0.0022333392889047703
rxn10822	0.0022333392889047703
rxn05608	0.004198677863140968
rxn05170	0.004198677863140968
rxn18575	0.004198677863140968
rxnTABCcpd20885	0.004198677863140968
rxnTABCcpd00075	0.19206717884581026
rxn05171	0.19206717884581026
rxn05195	0.01536537430766482
rxn05555	0.01536537430766482
rxn05209	0.021082722887261034
rxn05223	0.06449883866356977
rxn05466	0.041986778631409684
rxn08651	0.012417366446310524
rxn05634	0.012417366446310524
rxn05496	0.012417366446310524
rxn05602	0.012417366446310524
rxn08161	0.012417366446310524
rxn05469	0.012417366446310524
rxn05488	0.012417366446310524
rxn05514	0.018313382169019118
rxn05557	0.09960693228515276
rxn43451	0.008933357155619081
rxn18495	0.008933357155619081
rxnTABCcpd24416	0.008933357155619081
rxn18556	0.008933357155619081
rxn18554	0.008933357155619081
rxn18574	0.008933357155619081
rxn05598	0.008933357155619081
rxnTABCcpd00589	0.07182419153117742
rxnTABCcpd01200	0.2975701268536716
rxn10839	0.2975701268536716
rxn05616	0.014382705020546721
rxn10474	0.057620153653743074
rxn05618	0.025460067893514383
rxn05619	0.03546542790780775
rxn05625	0.0653028408075755
rxn05627	0.0653028408075755
rxn08234	0.17160979095944257
rxn08423	0.09960693228515276
rxn08573	0.04779346078256209
rxnTABCcpd01133	0.08406289083437556
rxn08769	0.2102912274432732
rxn08946	0.057620153653743074
rxn09256	0.012685367160979096
rxn10168	0.16258710023226727
rxn10481	0.002412006432017152
rxn12569	0.018760050026800073
rxn12591	0.009558692156512418
rxn12671	0.03930677148472396
rxn29772	0.05029480078613543
rxn29768	0.05029480078613543
rxn29748	0.05029480078613543
